numcode,ccode,year,gpro,poldis,ecdis
53007,530,1985,0.2906977,NA,NA
53007,530,1986,0.2906977,NA,NA
53007,530,1987,0.2906977,NA,NA
53007,530,1988,0.2906977,NA,NA
53007,530,1989,0.2906977,NA,NA
53007,530,1990,0.2906977,0,0
53007,530,1991,0.28255816,0,0
53007,530,1992,0.27441862,0,0
53007,530,1993,0.26627908,0,0
53007,530,1994,0.25813954,0,0
53007,530,1995,0.25,0,0
53007,530,1996,0.25,0,0
53007,530,1997,0.25,0,0
53007,530,1998,0.25,0,0
53007,530,1999,0.25,0,0
53007,530,2000,0.25,0,0
53007,530,2001,0.25,0,0
53007,530,2002,0.25,0,0
53007,530,2003,0.25,0,0
53007,530,2004,0.25,0,0
53007,530,2005,0.25,0,0
53007,530,2006,0.25,0,0
53101,531,1993,0.04,1,3
53101,531,1994,0.04,1,3
53101,531,1995,0.04,1,3
53101,531,1996,0.04,1,3
53101,531,1997,0.04,1,3
53101,531,1998,0.04,1,3
53101,531,1999,0.04,1,3
53101,531,2000,0.04,1,3
53101,531,2001,0.04,1,0
53101,531,2002,0.04,1,0
53101,531,2003,0.04,1,0
53101,531,2004,0.04,2,2
53101,531,2005,0.04,2,2
53101,531,2006,0.04,2,2
54001,540,1975,0.14,NA,NA
54001,540,1976,0.14,NA,NA
54001,540,1977,0.14,NA,NA
54001,540,1978,0.14,NA,NA
54001,540,1979,0.14,NA,NA
54001,540,1980,0.14,3,2
54001,540,1981,0.14,NA,NA
54001,540,1982,0.14,NA,NA
54001,540,1983,0.14,NA,NA
54001,540,1984,0.14,NA,NA
54001,540,1985,0.14,NA,NA
54001,540,1986,0.14,NA,NA
54001,540,1987,0.14,NA,NA
54001,540,1988,0.14,NA,NA
54001,540,1989,0.14,NA,NA
54001,540,1990,0.14,3,2
54001,540,1991,0.138,3,2
54001,540,1992,0.136,3,2
54001,540,1993,0.134,3,2
54001,540,1994,0.132,3,2
54001,540,1995,0.13,3,2
54001,540,1996,0.13,3,2
54001,540,1997,0.13,3,2
54001,540,1998,0.13,3,2
54001,540,1999,0.12613333333333335,3,2
54001,540,2000,0.12226666666666668,3,2
54001,540,2001,0.1184,3,2
54001,540,2002,0.11453333333333333,3,2
54001,540,2003,0.11066666666666666,3,2
54001,540,2004,0.1068,2,2
54001,540,2005,0.1068,2,2
54001,540,2006,0.1068,2,2
54002,540,1975,0.33,NA,NA
54002,540,1976,0.33,NA,NA
54002,540,1977,0.33,NA,NA
54002,540,1978,0.33,NA,NA
54002,540,1979,0.33,NA,NA
54002,540,1980,0.33,4,2
54002,540,1981,0.33,NA,NA
54002,540,1982,0.33,NA,NA
54002,540,1983,0.33,NA,NA
54002,540,1984,0.33,NA,NA
54002,540,1985,0.33,NA,NA
54002,540,1986,0.33,NA,NA
54002,540,1987,0.33,NA,NA
54002,540,1988,0.33,NA,NA
54002,540,1989,0.33,NA,NA
54002,540,1990,0.33,4,2
54002,540,1991,0.338,1,2
54002,540,1992,0.34600000000000003,4,2
54002,540,1993,0.354,4,2
54002,540,1994,0.362,4,2
54002,540,1995,0.37,1,2
54002,540,1996,0.37,1,2
54002,540,1997,0.37,1,2
54002,540,1998,0.37,4,2
54002,540,1999,0.37,4,2
54002,540,2000,0.37,4,2
54002,540,2001,0.37,4,2
54002,540,2002,0.37,2,2
54002,540,2003,0.37,1,2
54002,540,2004,0.37,1,1
54002,540,2005,0.37,1,1
54002,540,2006,0.37,1,1
54003,540,1975,0.0158252,NA,NA
54003,540,1976,0.0158252,NA,NA
54003,540,1977,0.0158252,NA,NA
54003,540,1978,0.0158252,NA,NA
54003,540,1979,0.0158252,NA,NA
54003,540,1980,0.0158252,3,3
54003,540,1981,0.0158252,NA,NA
54003,540,1982,0.0158252,NA,NA
54003,540,1983,0.0158252,NA,NA
54003,540,1984,0.0158252,NA,NA
54003,540,1985,0.0158252,NA,NA
54003,540,1986,0.0158252,NA,NA
54003,540,1987,0.0158252,NA,NA
54003,540,1988,0.0158252,NA,NA
54003,540,1989,0.0158252,NA,NA
54003,540,1990,0.0158252,3,3
54003,540,1991,0.01626016,4,3
54003,540,1992,0.01669512,4,3
54003,540,1993,0.01713008,4,3
54003,540,1994,0.01756504,4,3
54003,540,1995,0.018,4,3
54003,540,1996,0.018,4,3
54003,540,1997,0.018,4,3
54003,540,1998,0.018,4,3
54003,540,1999,0.019,4,3
54003,540,2000,0.02,4,3
54003,540,2001,0.020999999999999998,4,3
54003,540,2002,0.022,4,3
54003,540,2003,0.023,4,3
54003,540,2004,0.024,4,3
54003,540,2005,0.024,4,3
54003,540,2006,0.024,4,3
55101,551,1965,0.37,NA,NA
55101,551,1966,0.37,NA,NA
55101,551,1967,0.37,NA,NA
55101,551,1968,0.37,NA,NA
55101,551,1969,0.37,NA,NA
55101,551,1970,0.37,NA,NA
55101,551,1971,0.37,NA,NA
55101,551,1972,0.37,NA,NA
55101,551,1973,0.37,NA,NA
55101,551,1974,0.37,NA,NA
55101,551,1975,0.37,NA,NA
55101,551,1976,0.37,NA,NA
55101,551,1977,0.37,NA,NA
55101,551,1978,0.37,NA,NA
55101,551,1979,0.37,NA,NA
55101,551,1980,0.37,0,0
55101,551,1981,0.37,NA,NA
55101,551,1982,0.37,NA,NA
55101,551,1983,0.37,NA,NA
55101,551,1984,0.37,NA,NA
55101,551,1985,0.37,NA,NA
55101,551,1986,0.37,NA,NA
55101,551,1987,0.37,NA,NA
55101,551,1988,0.37,NA,NA
55101,551,1989,0.37,NA,NA
55101,551,1990,0.37,0,0
55101,551,1991,0.35,0,0
55101,551,1992,0.33,0,0
55101,551,1993,0.31,0,0
55101,551,1994,0.29000000000000004,0,0
55101,551,1995,0.27,0,0
55101,551,1996,0.27,0,0
55101,551,1997,0.27,0,0
55101,551,1998,0.27,0,0
55101,551,1999,0.2816666666666667,0,0
55101,551,2000,0.29333333333333333,0,0
55101,551,2001,0.30500000000000005,0,0
55101,551,2002,0.3166666666666667,0,0
55101,551,2003,0.32833333333333337,0,0
55101,551,2004,0.34,0,0
55101,551,2005,0.34,0,0
55101,551,2006,0.34,0,0
55102,551,1965,0.07,NA,NA
55102,551,1966,0.07,NA,NA
55102,551,1967,0.07,NA,NA
55102,551,1968,0.07,NA,NA
55102,551,1969,0.07,NA,NA
55102,551,1970,0.07,NA,NA
55102,551,1971,0.07,NA,NA
55102,551,1972,0.07,NA,NA
55102,551,1973,0.07,NA,NA
55102,551,1974,0.07,NA,NA
55102,551,1975,0.07,NA,NA
55102,551,1976,0.07,NA,NA
55102,551,1977,0.07,NA,NA
55102,551,1978,0.07,NA,NA
55102,551,1979,0.07,NA,NA
55102,551,1980,0.07,0,0
55102,551,1981,0.07,NA,NA
55102,551,1982,0.07,NA,NA
55102,551,1983,0.07,NA,NA
55102,551,1984,0.07,NA,NA
55102,551,1985,0.07,NA,NA
55102,551,1986,0.07,NA,NA
55102,551,1987,0.07,NA,NA
55102,551,1988,0.07,NA,NA
55102,551,1989,0.07,NA,NA
55102,551,1990,0.07,0,0
55102,551,1991,0.066,0,0
55102,551,1992,0.062000000000000006,0,0
55102,551,1993,0.058,0,0
55102,551,1994,0.054000000000000006,0,0
55102,551,1995,0.05,0,0
55102,551,1996,0.05,0,0
55102,551,1997,0.05,0,0
55102,551,1998,0.05,0,0
55102,551,1999,0.051000000000000004,0,0
55102,551,2000,0.052000000000000005,0,0
55102,551,2001,0.053000000000000005,0,0
55102,551,2002,0.054,0,0
55102,551,2003,0.055,0,0
55102,551,2004,0.056,0,1
55102,551,2005,0.056,0,1
55102,551,2006,0.056,0,1
55103,551,1965,0.19,NA,NA
55103,551,1966,0.19,NA,NA
55103,551,1967,0.19,NA,NA
55103,551,1968,0.19,NA,NA
55103,551,1969,0.19,NA,NA
55103,551,1970,0.19,NA,NA
55103,551,1971,0.19,NA,NA
55103,551,1972,0.19,NA,NA
55103,551,1973,0.19,NA,NA
55103,551,1974,0.19,NA,NA
55103,551,1975,0.19,NA,NA
55103,551,1976,0.19,NA,NA
55103,551,1977,0.19,NA,NA
55103,551,1978,0.19,NA,NA
55103,551,1979,0.19,NA,NA
55103,551,1980,0.19,0,0
55103,551,1981,0.19,NA,NA
55103,551,1982,0.19,NA,NA
55103,551,1983,0.19,NA,NA
55103,551,1984,0.19,NA,NA
55103,551,1985,0.19,NA,NA
55103,551,1986,0.19,NA,NA
55103,551,1987,0.19,NA,NA
55103,551,1988,0.19,NA,NA
55103,551,1989,0.19,NA,NA
55103,551,1990,0.19,0,0
55103,551,1991,NA,0,0
55103,551,1992,NA,0,0
55103,551,1993,NA,0,0
55103,551,1994,NA,0,0
55103,551,1995,NA,0,0
55103,551,1996,NA,0,0
55103,551,1997,NA,0,0
55103,551,1998,NA,0,0
55103,551,1999,NA,NA,NA
55103,551,2000,NA,NA,NA
55103,551,2001,NA,NA,NA
55103,551,2002,NA,NA,NA
55103,551,2003,NA,NA,NA
55201,552,1965,0.035,NA,NA
55201,552,1966,0.035,NA,NA
55201,552,1967,0.035,NA,NA
55201,552,1968,0.035,NA,NA
55201,552,1969,0.035,NA,NA
55201,552,1970,0.035,NA,NA
55201,552,1971,0.035,NA,NA
55201,552,1972,0.035,NA,NA
55201,552,1973,0.035,NA,NA
55201,552,1974,0.035,NA,NA
55201,552,1975,0.035,NA,NA
55201,552,1976,0.035,NA,NA
55201,552,1977,0.035,NA,NA
55201,552,1978,0.035,NA,NA
55201,552,1979,0.035,NA,NA
55201,552,1980,0.035,0,4
55201,552,1981,0.035,NA,NA
55201,552,1982,0.035,NA,NA
55201,552,1983,0.035,NA,NA
55201,552,1984,0.035,NA,NA
55201,552,1985,0.035,NA,NA
55201,552,1986,0.035,NA,NA
55201,552,1987,0.035,NA,NA
